spec,signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
LIQ5M,2019-09-09,positive,3,0.038272938811039985,0.03443772224388407,-0.003835216567155915,0.05495935499076693,0.057332437219759246
LIQ5M,2019-09-09,negative,3,0.015096423630901015,0.0026799558320969655,-0.01241646779880405,-0.03783676148651384,-0.03871855544665061
LIQ10M,2019-09-09,positive,3,0.03252307438691111,0.030208752567547265,-0.0023143218193638487,0.05360422139291223,0.05624137562495971
LIQ10M,2019-09-09,negative,3,0.012247620602497062,0.003105730417555773,-0.009141890184941288,-0.04024427646857076,-0.04168468488343895
TAIL10,2019-09-09,positive,3,0.04542434479160253,0.03140091497390115,-0.014023429817701383,0.074503031592243,0.08238867167482425
TAIL10,2019-09-09,negative,3,0.013313618291011093,0.0015176498986774316,-0.01179596839233366,-0.05307535011509036,-0.05436088565392655
MAIN_20D_1M_TAIL20,2019-09-05,positive,5,0.0756772794069909,0.058256508705296604,-0.017420770701694295,0.05317747173132126,0.05567034052804661
MAIN_20D_1M_TAIL20,2019-09-05,negative,5,0.005141321848852834,0.006339785536841165,0.0011984636879883307,-0.017066576006317318,-0.0206297743013394
AVOL10,2019-09-05,positive,5,0.07270670264549023,0.06106049909203213,-0.0116462035534581,0.05326326612768262,0.05558160219204135
AVOL10,2019-09-05,negative,5,0.003831834241372041,0.007563710773590661,0.0037318765322186197,-0.017117369551055004,-0.020578511189660562
AVOL40,2019-09-05,positive,5,0.07260536835953754,0.06176535130997838,-0.010840017049559163,0.053048834638341,0.05591736354183703
AVOL40,2019-09-05,negative,5,0.011807503533318534,0.00329205123865055,-0.008515452294667984,-0.016528911089866427,-0.019687816919557462
LIQ5M,2019-09-05,positive,5,0.07311507259048582,0.05167126092954192,-0.021443811660943897,0.051541142212409644,0.05367675193769546
LIQ5M,2019-09-05,negative,5,0.0013440991286314274,-0.001359557115531184,-0.0027036562441626116,-0.01843364541838818,-0.02171434378010649
LIQ10M,2019-09-05,positive,5,0.06762555669571366,0.04846701598984453,-0.01915854070586913,0.05078748263047406,0.052752496687475794
LIQ10M,2019-09-05,negative,5,-0.006110690191520841,-0.0020526668189852944,0.004058023372535547,-0.018515066013046807,-0.02071871250524816
TAIL10,2019-09-05,positive,5,0.08723529231888974,0.0717743682646036,-0.015460924054286146,0.06674579257761361,0.0716800415655809
TAIL10,2019-09-05,negative,5,0.00026652633664679925,0.001578599336536523,0.0013120729998897238,-0.02936941695881177,-0.036481098479727705
MAIN_20D_1M_TAIL20,2019-09-12,positive,1,-0.0009714412349313793,0.0019079233899688686,0.002879364624900248,0.023927055264134568,0.02635216895373608
MAIN_20D_1M_TAIL20,2019-09-12,negative,1,0.006915162738367462,-0.0007511306996907365,-0.0076662934380581985,-0.032592647557912025,-0.037684574837683144
AVOL10,2019-09-12,positive,1,-0.0022443112676160267,0.003177041923964357,0.005421353191580384,0.023947701749998773,0.026331349187056263
AVOL10,2019-09-12,negative,1,0.0064784112157648625,-0.00031600829089478125,-0.006794419506659643,-0.03302272910689742,-0.03727714786041263
AVOL40,2019-09-12,positive,1,-0.00022906624974126428,0.000918398369688631,0.0011474646194298953,0.023770153257361183,0.026074507674971714
AVOL40,2019-09-12,negative,1,0.006242244678360925,-0.0010411943654391642,-0.0072834390438000895,-0.03257143922909196,-0.03707743173347215
LIQ5M,2019-09-12,positive,1,-0.0030709743229431928,-0.0008442337548965542,0.0022267405680466384,0.02115213698703348,0.021761815767507738
LIQ5M,2019-09-12,negative,1,0.007424072856358072,-0.0005534192435864675,-0.00797749209994454,-0.029849289677930824,-0.03401373387567636
LIQ10M,2019-09-12,positive,1,-0.0048245997620416006,-0.0024673601651723056,0.002357239596869295,0.021296738975330208,0.02217678875253743
LIQ10M,2019-09-12,negative,1,0.007757244058406583,-0.0004980682958608468,-0.00825531235426743,-0.028535490502536204,-0.03380652021007975
TAIL10,2019-09-12,positive,1,-0.0005573066339390209,0.002849971382689023,0.003407278016628044,0.033216594823011716,0.03810717392213041
TAIL10,2019-09-12,negative,1,0.009691037231344414,-0.0006806765630577615,-0.010371713794402175,-0.04702174349214427,-0.05719943901471121
MAIN_20D_1M_TAIL20,2019-09-10,positive,3,0.015477266260293785,0.016378921658843543,0.0009016553985497586,0.05534876311721985,0.05655621377325891
MAIN_20D_1M_TAIL20,2019-09-10,negative,3,0.018221558233859365,0.007992928697193381,-0.010228629536665984,-0.026826881487766734,-0.027270370327698516
AVOL10,2019-09-10,positive,3,0.014704273088081804,0.016976241788278248,0.0022719687001964434,0.055476541901499,0.05642842707094962
AVOL10,2019-09-10,negative,3,0.017317754090123705,0.008892818565366157,-0.008424935524757548,-0.02670913720885083,-0.02738344181116909
AVOL40,2019-09-10,positive,3,0.016316183085493558,0.015268489222050267,-0.0010476938634432914,0.0554315702152353,0.05644113053877564
AVOL40,2019-09-10,negative,3,0.019992849222027227,0.006221869849912968,-0.013770979372114259,-0.02604822784186857,-0.02690860579260825
LIQ5M,2019-09-10,positive,3,0.01479057114282537,0.01295539529394514,-0.0018351758488802297,0.050710329137884404,0.05194296800567004
LIQ5M,2019-09-10,negative,3,0.012575018745975284,0.005568282621492364,-0.00700673612448292,-0.027593757948142394,-0.027771065370356472
LIQ10M,2019-09-10,positive,3,0.014609235329699885,0.009255524462406496,-0.005353710867293389,0.04652271798496947,0.04708220845378999
LIQ10M,2019-09-10,negative,3,0.006216755327513798,0.005305845461262523,-0.0009109098662512752,-0.02878030616586135,-0.028846623244028157
TAIL10,2019-09-10,positive,3,0.014943294374320246,0.010849998988656025,-0.004093295385664221,0.07364538165163363,0.07599053332623851
TAIL10,2019-09-10,negative,3,0.022950817999399208,0.006589783567852482,-0.016361034431546725,-0.040608989552454365,-0.041455212785019256
MAIN_20D_1M_TAIL20,2019-09-06,positive,5,0.062254669394288184,0.032669908050172815,-0.02958476134411537,0.023382843076539477,0.025058752736019756
MAIN_20D_1M_TAIL20,2019-09-06,negative,5,0.04546781683277461,0.02591376555202036,-0.01955405128075425,-0.02753747029187837,-0.02931421724876223
AVOL10,2019-09-06,positive,5,0.05606665465855665,0.038699692344404554,-0.017366962314152093,0.023442569992340505,0.024997095909352108
AVOL10,2019-09-06,negative,5,0.04050645425688078,0.030707989189284718,-0.00979846506759606,-0.027505853273581387,-0.029340884755959435
AVOL40,2019-09-06,positive,5,0.05829893578062888,0.03821275069827992,-0.02008618508234896,0.023255707952205263,0.02511171833841571
AVOL40,2019-09-06,negative,5,0.049415742924592124,0.026115745152686255,-0.02329999777190587,-0.026470237604228054,-0.029014911567262408
LIQ5M,2019-09-06,positive,5,0.05570791698231359,0.026196249583811903,-0.029511667398501685,0.020905890984141643,0.02281882773803328
LIQ5M,2019-09-06,negative,5,0.0340467934404219,0.01839263580209256,-0.01565415763832934,-0.026809524781728145,-0.02794134906842876
LIQ10M,2019-09-06,positive,5,0.04848441699136419,0.022194437251745337,-0.02628997973961885,0.01985638853702283,0.02243674127782478
LIQ10M,2019-09-06,negative,5,0.026474772091528494,0.009945929497144986,-0.01652884259438351,-0.026807189290899164,-0.028033526569920475
TAIL10,2019-09-06,positive,5,0.07507588673185644,0.03882076824004974,-0.0362551184918067,0.0345765962024616,0.0379549271356997
TAIL10,2019-09-06,negative,5,0.0390074457909933,0.01949340090169141,-0.01951404488930189,-0.039178596397216395,-0.042739018445959745
MAIN_20D_1M_TAIL20,2019-09-13,positive,1,0.01330631828178305,0.008012167586167416,-0.005294150695615634,0.029028019847816743,0.030211196109673304
MAIN_20D_1M_TAIL20,2019-09-13,negative,1,0.005087383707957569,0.006561539853318195,0.0014741561453606254,-0.024914927469010934,-0.02495139672915747
AVOL10,2019-09-13,positive,1,0.015707977799959104,0.005610508067991361,-0.010097469731967743,0.029807426272538066,0.029431789684951987
AVOL10,2019-09-13,negative,1,0.005935200184124401,0.00572765710913311,-0.0002075430749912911,-0.025021907867893656,-0.024850203475237885
AVOL40,2019-09-13,positive,1,0.01778333300012052,0.0038539063637803364,-0.013929426636340184,0.02851805256365081,0.029778137216178613
AVOL40,2019-09-13,negative,1,0.006546584080315161,0.00540521950423999,-0.0011413645760751708,-0.024574509672172,-0.025286279649753406
LIQ5M,2019-09-13,positive,1,0.01709097235497543,0.008352180554112512,-0.008738791800862919,0.02731489240748251,0.027127300997758202
LIQ5M,2019-09-13,negative,1,0.007512954647684232,0.007031929675435188,-0.00048102497224904433,-0.024376888597794563,-0.024681577765574995
LIQ10M,2019-09-13,positive,1,0.019373960312333828,0.0021338252884515302,-0.0172401350238823,0.023753120045155274,0.02577831089058818
LIQ10M,2019-09-13,negative,1,0.0073742974437092145,0.008492069333040303,0.0011177718893310888,-0.02424958050048038,-0.024926015058145873
TAIL10,2019-09-13,positive,1,0.014936981854899972,0.014076434596418577,-0.0008605472584813957,0.04072145241710001,0.04305847252791835
TAIL10,2019-09-13,negative,1,0.0006128881545352706,0.007145566071820765,0.006532677917285495,-0.035224939304251975,-0.03527422186813425
MAIN_20D_1M_TAIL20,2019-09-11,positive,3,0.013996910658080158,-0.003836264126237244,-0.017833174784317403,0.049172104261993935,0.05393078412626821
MAIN_20D_1M_TAIL20,2019-09-11,negative,3,0.007172040273515283,0.0019765002423506447,-0.005195540031164638,-0.011602131664351702,-0.014889084324539167
AVOL10,2019-09-11,positive,3,0.008843064865672231,0.0013449781769923107,-0.0074980866886799205,0.049189039300886285,0.05391394789386663
AVOL10,2019-09-11,negative,3,0.005868966636431919,0.0032038178134187094,-0.0026651488230132097,-0.01184457194988386,-0.014662573411760294
AVOL40,2019-09-11,positive,3,0.011617220600867994,-0.0015732213999044716,-0.013190442000772466,0.04878165636114045,0.05420952120132908
AVOL40,2019-09-11,negative,3,0.006243243577580623,0.00249511587065072,-0.003748127706929903,-0.011405763515502302,-0.014706824562596473
LIQ5M,2019-09-11,positive,3,0.01047448096968526,-0.0020049065514388307,-0.012479387521124092,0.045327285076954195,0.047186960520194346
LIQ5M,2019-09-11,negative,3,0.004863851980969551,0.004298934934012733,-0.0005649170469568176,-0.010452776704973358,-0.012870881290006875
LIQ10M,2019-09-11,positive,3,0.007348326253502226,-0.008365230734371308,-0.015713556987873533,0.04252298474536456,0.04542958278564806
LIQ10M,2019-09-11,negative,3,0.005107211539177885,0.007276749089562727,0.002169537550384842,-0.011365090850289382,-0.013474499433731427
TAIL10,2019-09-11,positive,3,0.016799166484224644,-0.00686705833864297,-0.023666224822867614,0.061547842718557545,0.07107977588671495
TAIL10,2019-09-11,negative,3,0.015021444100187926,0.005474405850099551,-0.009547038250088374,-0.0202765820459763,-0.026816533846198337
MAIN_20D_1M_TAIL20,2019-09-09,positive,5,0.07106465177240226,0.05732723601635091,-0.01373741575605135,0.056902242221640996,0.06084868314648202
MAIN_20D_1M_TAIL20,2019-09-09,negative,5,0.021393035030384592,0.002376656908127668,-0.019016378122256924,-0.03544884819514515,-0.03609461382387997
AVOL10,2019-09-09,positive,5,0.06808847241419239,0.0603547327959974,-0.007733739618194985,0.057347540183169635,0.06040412476668824
AVOL10,2019-09-09,negative,5,0.019100154172368405,0.00461152100912455,-0.014488633163243857,-0.035474970498477594,-0.03607294229877118
AVOL40,2019-09-09,positive,5,0.0736355331981223,0.05568303466138288,-0.01795249853673942,0.056949173799831485,0.06061542550958018
AVOL40,2019-09-09,negative,5,0.01737898291487124,0.006565502332567407,-0.010813480582303832,-0.03426312845288422,-0.03506027750172778
LIQ5M,2019-09-09,positive,5,0.07240108392932464,0.05115283447344541,-0.021248249455879227,0.05495935499076693,0.057332437219759246
LIQ5M,2019-09-09,negative,5,0.018563662485108413,-0.0008812772993867346,-0.019444939784495147,-0.03783676148651384,-0.03871855544665061
LIQ10M,2019-09-09,positive,5,0.07167266084465719,0.04660930745998761,-0.025063353384669577,0.05360422139291223,0.05624137562495971
LIQ10M,2019-09-09,negative,5,0.014456753991363935,-0.0005028182620548531,-0.014959572253418789,-0.04024427646857076,-0.04168468488343895
TAIL10,2019-09-09,positive,5,0.08469401503007082,0.06075738894830748,-0.02393662608176334,0.074503031592243,0.08238867167482425
TAIL10,2019-09-09,negative,5,0.010048581339760844,-0.004289012880487763,-0.014337594220248606,-0.05307535011509036,-0.05436088565392655
MAIN_20D_1M_TAIL20,2019-09-16,positive,1,-0.009280050477334805,-0.012790937385412912,-0.003510886908078107,0.0464305357182713,0.05398706003769351
MAIN_20D_1M_TAIL20,2019-09-16,negative,1,-0.006525975404858145,-0.0003151235436107386,0.006210851861247407,-0.0253704568545616,-0.026342137815589257
AVOL10,2019-09-16,positive,1,-0.009924808424818937,-0.012148106634722912,-0.0022232982099039747,0.047253147382611556,0.05316437774852538
AVOL10,2019-09-16,negative,1,-0.00570108720976411,-0.001140011738704772,0.004561075471059339,-0.025464803876958115,-0.026247790793192734
AVOL40,2019-09-16,positive,1,-0.01204515321044168,-0.010040349913015842,0.0020048032974258386,0.04667458570226031,0.05355845499486176
AVOL40,2019-09-16,negative,1,-0.004605206860990276,-0.0019160418952498752,0.002689164965740401,-0.02541499659477814,-0.026156083059912228
LIQ5M,2019-09-16,positive,1,-0.012636609172887087,-0.01428135527692817,-0.0016447461040410838,0.04591567732813362,0.05597756531289281
LIQ5M,2019-09-16,negative,1,-0.0033150821108891885,0.002138631935880592,0.005453714046769781,-0.0239252688955026,-0.023977327377298286
LIQ10M,2019-09-16,positive,1,-0.013381624179738025,-0.013541401129833167,-0.0001597769500951418,0.04530564307894096,0.051062793355521205
LIQ10M,2019-09-16,negative,1,-0.0037120051752324245,0.0022328850420135953,0.005944890217246019,-0.02268884460761264,-0.023172222459788644
TAIL10,2019-09-16,positive,1,-0.017636993112700672,-0.022098842562209557,-0.004461849449508885,0.07188307797019186,0.0870460919108543
TAIL10,2019-09-16,negative,1,-0.010011421964480436,-0.001883030196642267,0.008128391767838168,-0.03698185240211926,-0.038880989329629204
MAIN_20D_1M_TAIL20,2019-09-12,positive,3,0.0038834437104594355,0.0023175303059628735,-0.001565913404496562,0.023927055264134568,0.02635216895373608
MAIN_20D_1M_TAIL20,2019-09-12,negative,3,0.007099213992184263,0.003815097551833395,-0.003284116440350868,-0.032592647557912025,-0.037684574837683144
AVOL10,2019-09-12,positive,3,0.0002124141485637412,0.005979372693125869,0.005766958544562128,0.023947701749998773,0.026331349187056263
AVOL10,2019-09-12,negative,3,0.008394332426502638,0.002577870726472183,-0.005816461700030455,-0.03302272910689742,-0.03727714786041263
AVOL40,2019-09-12,positive,3,0.0035258062911162945,0.003061156434706014,-0.0004646498564102805,0.023770153257361183,0.026074507674971714
AVOL40,2019-09-12,negative,3,0.00825986416823497,0.001494581441119878,-0.006765282727115091,-0.03257143922909196,-0.03707743173347215
LIQ5M,2019-09-12,positive,3,0.0035237539830565894,-0.0002456427809796796,-0.003769396764036269,0.02115213698703348,0.021761815767507738
LIQ5M,2019-09-12,negative,3,0.012451071930758773,0.003088051064916898,-0.009363020865841875,-0.029849289677930824,-0.03401373387567636
LIQ10M,2019-09-12,positive,3,0.00469972002949582,-0.0014127908610883887,-0.006112510890584209,0.021296738975330208,0.02217678875253743
LIQ10M,2019-09-12,negative,3,0.012685202044848815,0.003401182671416851,-0.009284019373431963,-0.028535490502536204,-0.03380652021007975
TAIL10,2019-09-12,positive,3,0.008375288929836902,0.000867645820891008,-0.007507643108945894,0.033216594823011716,0.03810717392213041
TAIL10,2019-09-12,negative,3,0.008025787051110445,0.0034251055233459732,-0.004600681527764472,-0.04702174349214427,-0.05719943901471121
MAIN_20D_1M_TAIL20,2019-09-10,positive,5,0.00857033376144048,0.013758126033861923,0.005187792272421443,0.05534876311721985,0.05655621377325891
MAIN_20D_1M_TAIL20,2019-09-10,negative,5,0.028403955681688204,0.021956608447766306,-0.006447347233921898,-0.026826881487766734,-0.027270370327698516
AVOL10,2019-09-10,positive,5,0.007218295958186445,0.014946276223854782,0.007727980265668337,0.055476541901499,0.05642842707094962
AVOL10,2019-09-10,negative,5,0.028233792772310647,0.022152036791824224,-0.006081755980486422,-0.02670913720885083,-0.02738344181116909
AVOL40,2019-09-10,positive,5,0.007630925666630937,0.013891209854597302,0.006260284187966365,0.0554315702152353,0.05644113053877564
AVOL40,2019-09-10,negative,5,0.03194558274022714,0.019127904713714214,-0.012817678026512923,-0.02604822784186857,-0.02690860579260825
LIQ5M,2019-09-10,positive,5,0.004861463103976256,0.01450461668942388,0.009643153585447624,0.050710329137884404,0.05194296800567004
LIQ5M,2019-09-10,negative,5,0.023441977456544506,0.023250025738619742,-0.000191951717924764,-0.027593757948142394,-0.027771065370356472
LIQ10M,2019-09-10,positive,5,0.007016377422286621,0.0031617989743022356,-0.0038545784479843857,0.04652271798496947,0.04708220845378999
LIQ10M,2019-09-10,negative,5,0.01947761725464895,0.022431827254366463,0.002954209999717513,-0.02878030616586135,-0.028846623244028157
